Age,EstimatedSalary
-1.1631723962621898,-1.5849702974485314
2.1701813702688297,0.9309867236544418
0.013305403689934782,1.2201771858501858
0.20938503701528888,1.0755819547523138
0.40546467034064293,-0.486046541104704
-0.28081404629809636,-0.3125322637872576
0.9937035703167052,-0.8330750957395968
0.9937035703167052,1.8563962026808227
0.013305403689934782,1.2490962320697603
-0.8690529462741586,2.261262849754864
-1.1631723962621898,-1.5849702974485314
2.1701813702688297,-0.8041560495200224
-1.3592520295875439,-1.4692941125702337
0.40546467034064293,2.2901818959744387
0.7976239369913511,0.7574724463369953
-0.9670927629368357,-0.3125322637872576
0.11134522035261182,0.7574724463369953
-0.9670927629368357,0.5550391227999745
0.3074248536779659,0.06341533706720964
0.6995841203286741,-1.2668607890332129
-0.4768936796234504,-0.023341801591513566
-1.751411296238252,0.35260579926295366
-0.6729733129488045,0.12125342950635845
0.40546467034064293,0.2947677068238049
-0.28081404629809636,0.06341533706720964
-0.4768936796234504,2.2901818959744387
0.20938503701528888,0.03449629084763524
1.2878230203047363,2.2034247573157155
0.7976239369913511,0.26584866060423046
-0.28081404629809636,0.15017247572593284
0.013305403689934782,-0.5438846335438529
-0.1827742296354193,0.15017247572593284
-0.08473441297274226,0.23692961438465607
0.013305403689934782,-0.2546941713481088
2.1701813702688297,1.104501000971888
-1.751411296238252,0.35260579926295366
1.8760619202807987,0.12125342950635845
0.40546467034064293,-0.13901798646981117
-1.1631723962621898,0.2947677068238049
0.7976239369913511,1.3647724169480577
-0.28081404629809636,-0.2546941713481088
-1.653371479575575,-0.05226084781108797
-0.9670927629368357,-0.7463179570808737
0.3074248536779659,0.4972010303608257
-0.08473441297274226,-1.064427465496192
-1.0651325795995128,0.5839581690195489
0.11134522035261182,-0.8041560495200224
-0.9670927629368357,1.5382866942655042
-0.6729733129488045,1.3936914631676323
-1.2612122129248668,0.4972010303608257
-0.28081404629809636,0.03449629084763524
-0.08473441297274226,0.005577244628060838
-0.28081404629809636,-0.8909131881787457
0.8956637536540282,-1.353617927691936
-0.28081404629809636,2.23234380353529
0.9937035703167052,1.9720723875591202
-1.1631723962621898,0.4682819841412513
-1.2612122129248668,0.26584866060423046
1.3858628369674133,1.9720723875591202
1.2878230203047363,-1.353617927691936
-0.28081404629809636,-0.2836132175676832
-0.4768936796234504,1.2490962320697603
-0.7710131296114816,1.0755819547523138
0.9937035703167052,-1.064427465496192
0.3074248536779659,0.2947677068238049
0.9937035703167052,0.7574724463369953
-0.6729733129488045,-1.4982131587898082
-0.6729733129488045,0.03449629084763524
0.50350448700332,1.7118009715829505
2.0721415536061527,0.17909152194550726
-1.947490929563606,-0.7463179570808737
-0.1827742296354193,1.3936914631676323
0.40546467034064293,0.5839581690195489
0.8956637536540282,-1.1511846041549152
-1.1631723962621898,-0.7752370033004481
0.20938503701528888,0.23692961438465607
0.7976239369913511,-0.3125322637872576
2.0721415536061527,-0.8041560495200224
0.7976239369913511,0.12125342950635845
-0.28081404629809636,0.6128772152391233
-0.9670927629368357,-0.3125322637872576
0.20938503701528888,-0.3703703562264064
2.0721415536061527,2.1166676186569924
1.8760619202807987,-1.2668607890332129
1.3858628369674133,-0.9198322343983201
0.8956637536540282,1.2490962320697603
1.4839026536300903,2.1166676186569924
-0.28081404629809636,-1.2379417428136386
1.9741017369434757,0.9020676774348674
0.6995841203286741,-0.7173989108612993
-1.457291846250221,0.35260579926295366
0.7976239369913511,-1.353617927691936
0.40546467034064293,-0.13901798646981117
-0.9670927629368357,0.4104438917021025
0.013305403689934782,-0.3125322637872576
-1.1631723962621898,0.4104438917021025
-0.8690529462741586,-1.209022696594064
-0.08473441297274226,0.03449629084763524
-1.555331662912898,-0.4282084486655552
0.9937035703167052,-1.0065893730570432
1.0917433869793822,-1.209022696594064
0.013305403689934782,-0.13901798646981117
-1.0651325795995128,-1.5271322050093825
0.7976239369913511,-1.209022696594064
0.9937035703167052,2.0588295262178433
-1.1631723962621898,-1.5271322050093825
-0.28081404629809636,0.7863914925565697
0.11134522035261182,-0.3125322637872576
-1.3592520295875439,-1.2379417428136386
-0.5749334962861274,-1.4982131587898082
0.7976239369913511,0.5261200765804
-0.28081404629809636,-0.341451310006832
1.7780221036181216,-0.2836132175676832
